PC1,PC2
-1.0233425979940936,0.010703597449774394
-0.90350279712179,0.595161262931723
-0.9910532722784982,0.14025340472073355
-1.078213806396131,-0.38336204052642064
-1.150753676883313,-0.7745559360931213
-0.9518333205817672,0.2737811710811418
-0.9601959119017748,0.1326109628824131
-0.8549849576703207,0.7465702204170725
-0.8660572235847876,0.6621849351401521
-1.1202655533958306,-0.7126280197556645
-0.9447456545391771,0.12968889326161734
-0.9403084042080129,0.12980792002892058
-0.9381006437348823,0.12941468634674527
-0.7561552557933441,1.2018809108897344
-0.9314842065468706,0.1279497765205874
-0.9226737113448715,0.12552063220395202
-1.0102097527314144,-0.3287857504364947
-0.9094073086329159,0.12398798562241031
-1.020414597992462,-0.46198137343923884
-0.9027803741575112,0.1229605125748291
-0.8983765121984474,0.12168819876173931
-0.9793179857457135,-0.3349944203269001
-0.9556127342588838,-0.20123000872937857
-0.8699106577150735,0.14926054985223441
-0.946648778891461,-0.2745714103382415
-0.8350059056117183,0.4075409650469389
-0.8309444333545127,0.31469363026877145
-0.9696397006818416,-0.47117549731980335
-0.7836420256095665,0.5080606352637635
-0.8750526710958884,-0.08518265104498762
-0.8343632014431565,0.109795076035688
-0.8321506262142083,0.10960248002261991
-0.8019323058106872,0.24524430151479223
-0.9024432244385133,-0.2803381371916934
-0.8104466077482196,0.17505925673805395
-0.8211239132245357,0.10713253025508257
-0.9451099571445382,-0.47296729929791936
-0.8100788299819263,0.1054280948500545
-0.8569627230715142,-0.15545579426981626
-0.7906327280282303,0.1691880323196243
-0.9038534673906736,-0.41662518379383817
-0.7924213929961005,0.10208858671200222
-0.7813908904856791,0.0997765516215311
-0.779183710862451,0.09935911310427453
-0.7106199990534101,0.4246913413527004
-0.770354992369538,0.09768935903524839
-0.857928355111858,-0.3581722571652981
-0.7659448600308052,0.09667834079122839
-0.6354878226597422,0.7465595736968729
-0.8318467179052874,-0.2950813862093956
-0.8913309415228909,-0.6116334413234285
-0.8380541159893609,-0.36152822010691155
-0.7350347227921669,0.09123518526333224
-0.6601617466415263,0.522087826847976
-0.7240093219634184,0.08871055589847282
-0.7731216796759713,-0.17264287067883555
-0.49939732865797604,1.1915364966981503
-0.6510526863687771,0.41231466121053195
-0.815594422189949,-0.4344953466752043
-0.7320669939160993,0.029904105498108513
-0.7554373559590666,-0.0975548118564527
-0.8513666022547502,-0.6943071141542172
-0.7678490061190618,-0.3076245399884119
-0.8019433270826143,-0.504954298682199
-0.7998196257088583,-0.4315432347167165
-0.6926886899969898,0.015416314546865262
-0.48094172713948724,1.1288508291020305
-0.6622236010571428,0.07638434877986539
-0.8116892746237035,-0.7039839865226374
-0.6299271301879288,0.20623190468477562
-0.6533476447709626,0.07668306021443444
-0.48000847269433766,0.9978268979892267
-0.6701991069212755,-0.05630528370055998
-0.7833819405789437,-0.6405389156065822
-0.6055220615583167,0.36150886269569865
-0.7100376978421243,-0.38573965410779076
-0.5708282750740022,0.33659807584551793
-0.5047034771845457,0.5753838885413596
-0.5897841309084898,0.2083104055713438
-0.34554620694005683,1.4596971588526295
-0.48235539934627913,0.5827225477564144
-0.5186929934272414,0.4616133196811183
-0.6832051338961576,-0.3839634081135508
-0.34287954524787256,1.3934700061450196
-0.5695067483374433,0.05948985969051518
-0.565092389090987,0.05865498265600211
-0.6014248814902764,-0.062241651144905874
-0.5606167956680731,0.06037182016318654
-0.4793601777535005,0.44522996935604264
-0.3296450072575886,1.1935167035806502
-0.680084444904336,-0.5935347418823549
-0.5704906859512987,-0.05903244189685042
-0.6969153498668381,-0.7256664387726366
-0.5899289796188757,-0.20742397745311314
-0.4335886044236102,0.6595488506447951
-0.6111567483488465,-0.3379917360112541
-0.4935769882610148,0.32198772774153905
-0.5381815955392444,-0.013615992221785389
-0.48042138791658484,0.3158377901498605
-0.6704186971007069,-0.7302382642011382
-0.5143932405272225,0.12361146053946853
-0.5099077968286087,0.048431613998976886
-0.5823899322351306,-0.34035637928555196
-0.6060413244781093,-0.4022190627056689
-0.59728589862644,-0.4417716933021113
-0.6143640509207248,-0.4644208862733822
-0.47943002366649523,0.10992821767275707
-0.5242610720722282,-0.08049730573702407
-0.483433741223138,0.04291813299845898
-0.5795551689993708,-0.4072283249127473
-0.39774199724958015,0.5051139464753269
-0.4424808196663467,0.24122445123162073
-0.5427385538985187,-0.3511145953706136
-0.43793137050740405,0.1687118025423708
-0.4976205816541165,-0.1563823721714488
-0.45033654416210755,0.036219118461034205
-0.4282472524508376,0.03277379458609675
-0.24285238092902242,1.0641974115303956
-0.4194185339579248,0.031104040517070608
-0.30194374674402014,0.6867091364840963
-0.442713145771672,-0.17815523828097557
-0.39734673772564255,0.0269296553445052
-0.17491480605099732,1.1313030796727623
-0.3784215009961151,0.14629156285611727
-0.381892834305224,0.024159522098135044
-0.5335228235714927,-0.7540051745079228
-0.4928926915852959,-0.5615001317242818
-0.3494866009419954,0.3131953538885844
-0.30891301720092385,0.3487296336295511
-0.3451502219024243,0.15449661372180298
-0.4455956794460696,-0.3683579692334782
-0.17414375951076533,1.0708268752033718
-0.441186421881286,-0.36940544054237956
-0.24226679339166615,0.6789013376819021
-0.40667008716657765,-0.23944675371394553
-0.40449629591544983,-0.24125553281159506
-0.3251474126460005,0.31111266756067857
-0.4065175431835856,-0.27556852087877537
-0.339960067521709,0.016076253895835224
-0.45123795595566396,-0.5811693504439648
-0.32060269246118184,0.15344597545885563
-0.3311208517414033,0.014843936605385744
-0.3112616307380694,0.010862147445888481
-0.3324978532834868,-0.12005789353126611
-0.37278134904019916,-0.38307509587496014
-0.3064287568362547,-0.05748961371350336
-0.2530171534518235,0.27553914967366017
-0.16501113270893167,0.6644732549023302
-0.021231827285135625,1.4349354779391066
-0.26270367902704855,0.0016785000662445926
-0.038059172123455214,1.1058593283814335
-0.23449994303259716,0.13811365297276687
-0.27076645266140237,-0.05734054460850796
-0.12748907911405194,0.657376800108969
-0.279176656498957,-0.12318767466436042
-0.07177646753155106,0.9165909351598138
-0.05223245355821816,0.9071238457171875
-0.2936722901173396,-0.3277062062456867
-0.22079073812032263,-0.007230940398527119
-0.21850395406769968,-0.004331150011576912
-0.07314661784406293,0.781974605427313
-0.21193912854270197,-0.007946790665737058
-0.20973194891947383,-0.008364229182993566
-0.11116030334083671,0.4438427126413701
-0.17086176132284067,0.11823819501921107
-0.19209725605633235,-0.012651517007962076
-0.18987185314219035,-0.012309565277609402
-0.29645370511798474,-0.5986521597601138
-0.24917929013941917,-0.40645165284132634
-0.2705273402874311,-0.5420317078206587
-0.28101307026883054,-0.6019752130946049
-0.10766696266330511,0.24215047902032644
-0.15455187748886604,-0.01877598727932578
-0.03258035531523876,0.639426943866938
-0.14572898848955193,-0.020688664572721505
-0.271867685622969,-0.5980988631682799
-0.22887706081014383,-0.4769296403090232
-0.2072237792332199,-0.41358714135670993
-0.089593488381946,0.1711908516776513
0.11819195421083847,1.3043306826460916
-0.1751081769468119,-0.21396947558843582
-0.1087029513438805,0.11380931458080473
0.021834212142880498,0.6897223568590847
-0.1426735544562888,-0.15567210561117728
-0.21297796212891068,-0.5461048392013894
-0.19135573502719014,-0.4840564240523657
-0.09716520728493247,-0.029629388727995754
-0.09499433078060399,-0.03155962943783014
-0.07824507223707783,0.08951992450922808
0.116857542288131,1.0089394827241904
-0.0861239135630715,-0.031491738810089986
-0.04110516549923065,0.23641283170394875
-0.07509341105265027,-0.03380377390056111
-0.16266385904817093,-0.4895439284889227
-0.05785521653410864,0.03034327313628382
-0.06408011009716996,-0.036832622058859954
-0.16185586036061503,-0.4635233044477691
-0.05744107574849743,-0.03735587631300169
-0.0039251465018320525,0.22271313403367612
-0.027219130923789435,0.25305129779652047
-0.18749724090521336,-0.7554891787560531
0.017982692277633723,0.28901356937476147
-0.1312830111421621,-0.5603288866663546
-0.011574801086547536,0.09595236272985652
-0.02211351755457979,-0.04350632314832614
0.08725030117515682,0.6360283611311959
0.04702993610482421,0.3756419035738623
-4.3908257171269144e-05,-0.04777184098309495
0.014982438844348241,0.01659813101679941
0.010981492571577128,-0.050296470347954314
0.0923537276094929,0.3393796075241457
0.022027887975110926,-0.0519462261556603
0.1524457074804746,0.5963007429452215
0.038735447794017455,0.06739568309463156
0.030845234406681674,-0.054089870068144585
0.03524297294809964,-0.055617355335404184
0.16574520813957963,0.5961473345265322
-0.00945452546832734,-0.24047766223587286
-0.032785147959292014,-0.4435877353172428
-0.024037493018721427,-0.44863552200269796
0.07184314214244064,0.061134105335783506
0.10064932510061028,0.06805975547286153
-0.00817819655218558,-0.5194693353471675
-0.0015286649161203487,-0.5195551528227326
0.09067468885118116,-0.055542733163435665
0.09511150179537059,-0.055441932928573134
0.04797202775053657,-0.32697624110871104
-0.039562407551035426,-0.7812156959220353
0.013911095159084463,-0.522914659222105
0.10588598946266695,-0.0684224677994924
0.22358275963499896,0.5191258123535951
0.1427337000647831,0.22090853196776705
0.11965028551385037,-0.049207196348621196
0.1363722164402272,-0.0065735817066984725
0.1257653302668371,-0.0715658364667176
0.25635691772654434,0.7385366063709451
0.08106922481156717,-0.33367525564613576
0.22640921251823956,0.4519075626100264
0.1395717624296148,-0.050594693786639444
0.19471562398298742,0.1849188249763992
0.07088435238933272,-0.4660385822715082
0.15001543858201746,-0.0773606112976255
0.15442994479049738,-0.07818936421723854
0.3169623862547783,0.7348057502798568
0.30435320391609194,0.6362902266502478
0.1698802021530949,-0.08111143383803432
0.20220101973086835,0.049750683768654824
0.4247594815665902,1.3140111163300976
0.18558487177294203,-0.07343178569324466
0.21800205943044082,0.05379638767358469
0.21443091759177244,0.0048123435831355366
0.21625196881567277,-0.08900276914326816
0.14149062839802545,-0.4803747234606148
0.14371705304814036,-0.47999019455048086
0.23390663451762692,-0.09245776059086469
0.39001367283066135,0.6874844314223401
0.2510970695565979,0.04700624047395641
0.2405386706747043,-0.09327263936405761
0.24274585029793244,-0.09369007788131412
0.131733746182569,-0.6798600746120704
0.25154584821253884,-0.09655665897652627
0.30507314952054637,0.1639862412136097
0.3887911942160349,0.7136361075950783
0.26259996961959375,-0.09788446131519968
0.11092288952208129,-0.8780114993099528
0.15182945007628593,-0.6739872880237914
0.35892746730687175,0.43050655806277344
0.32714742311265316,0.1599150911207884
0.28691262427215564,-0.10107284200708799
0.5477885655472495,1.2744077073581321
0.21877078275134287,-0.4937821204235078
0.29792534087863787,-0.10412604081272758
0.38987209545381635,0.3491935284187801
0.548185585578153,1.128687952964747
0.3177610899473619,-0.10908593860912241
0.3244061007516566,-0.10936014552399453
0.5340188649480107,0.9302258682871116
0.4466020651059977,0.6355027669432587
0.36109112503581986,0.01857716793240155
0.3464483016316829,-0.11476781078762716
0.3508871545487224,-0.1145820020054612
0.44287677304742107,0.34052376740523477
0.3511522090386569,-0.11118662883811237
0.2831906552507478,-0.5736902219529771
0.2856863633152519,-0.5620842731742738
0.3583508244107962,-0.2506554915325999
0.3862014441713756,-0.12128536892890662
0.4199093226572838,0.1295981238894034
0.4122036865732697,0.015804167416601234
0.45295666163666143,0.13612109563716573
0.3078881457616163,-0.6457989297676776
0.30830811604082636,-0.7132551559925937
0.42813144317011465,-0.12948397462849126
0.36621580737328735,-0.45496267825244496
0.43255790228983915,-0.1298146328695649
0.34721912758812973,-0.5849515401585041
0.4391771107617226,-0.13116405938617848
0.3131008973029924,-0.7832776340216294
0.4458009800292084,-0.13231926397310412
0.39884600248746316,-0.31885818358699636
0.6107081632188728,0.6447624710597888
0.7284795614643159,1.390034926200519
0.5638337456807045,0.38427344153871307
0.44215256564131117,-0.19217318568236985
0.4700757289769953,-0.13708722887243296
0.6646609773738336,0.8380801116440972
0.5345502015079753,0.1949782628248709
0.4978288094254863,-0.019431528494728345
0.35948753512271,-0.7905492672238796
0.44506399730545376,-0.36798607738873457
0.3639742101820148,-0.7883706422907775
0.4987817483012283,-0.14198536015598773
0.4006376555423945,-0.6613325530388756
0.39888208502257777,-0.727052906295905
0.38818159803660274,-0.7959456389982331
0.48896946490200893,-0.3437793568125119
0.7392865699082347,0.8914040861822535
0.5362896585508943,-0.14967118810235125
0.7202449862267067,0.7595440155497027
0.6606893034326661,0.5946284735881199
0.5110593409622772,-0.34720033004010875
0.708231336577051,0.7206738481817017
0.7869485077296497,1.0921033953517851
0.7637043227601131,1.0472096136339566
0.5929983432033391,0.13575107444743326
0.5844903297830142,-0.08878623681541897
0.4605949092661028,-0.7424168202172088
0.5802803751990331,-0.08708335050791377
0.5829121949119965,-0.14711259620416584
0.6489718848049181,0.1662672333369241
0.6811756922981913,0.36956053454331883
0.4955266969273463,-0.680102603240738
0.6025051942097641,-0.16218821950514728
0.6258452275727228,-0.04364296249560756
0.5643844742295794,-0.35016607238123676
0.5665916538528077,-0.35058351089849327
0.6268675246236671,-0.12082805092970389
0.6267897091339222,-0.16654922238814018
0.6289968887571503,-0.1669666609053968
0.6785074978612976,0.026025482752120133
0.6850569305428521,0.09907555952654773
0.689537272559793,0.023683118711667672
0.7218691717739574,0.15500702374427447
0.5957745880622899,-0.49787206525368555
0.6665154432562325,-0.17420892795828358
0.5531814833300375,-0.6874330457949744
0.7478860757082729,0.2154003678989539
0.6755787481296057,-0.16610313652419617
0.8442471895299078,0.6678850600959487
0.5771421904467239,-0.6976377554950102
0.5302773954219989,-0.9577258013023904
0.7228542242358953,-0.01633690110961966
0.7465268600701286,0.08123970147747056
0.6461773372359652,-0.4376171467583979
0.7040175240122996,-0.18213767912901657
0.5802046226715822,-0.8323295720144148
0.7106574331349215,-0.18262448031827694
0.715071354994403,-0.18347758388523083
0.527099482076754,-1.1602374199550038
0.6898166871981309,-0.38202143333702665
0.6920308650129542,-0.3821472473352321
0.604474703825575,-0.8372920504679509
0.7415579478601165,-0.1884686195598685
0.6030838332424219,-0.8105076837931673
0.7119180787826689,-0.3849625384185248
0.9064226202139065,0.6641487878902887
0.795514551535826,0.00500693570150601
0.7848462877230505,-0.06254301190285128
0.8533357029099919,0.3370003301973089
0.7596067815088691,-0.26045505683412273
0.8131402062345224,0.0003430148101829511
0.9428215913998872,0.7725160436387559
0.6508352453888345,-0.8456511515017426
0.9351159553158733,0.6587220871659537
0.7600572254133802,-0.3266414040908304
0.9295527655828324,0.5418131653746718
0.8925589440778023,0.39335801452343044
0.8266021638150141,-0.0355190746421003
0.821616014084819,0.05362431374871346
0.7348279260616404,-0.5241281146610659
0.9956819353253047,0.7731313379032072
0.7971878823453328,-0.26509092974798987
0.9653119022875276,0.7008247743413119
0.8187812419067233,-0.20424546574005198
0.8254307735427887,-0.204331283215617
0.8342412687447878,-0.20676042753225232
0.7723475022966952,-0.5313278045341713
0.7104474654689336,-0.8561564771051597
0.7533481981896893,-0.6614260256348745
0.8453058874392353,-0.20765079309234913
0.749326547767084,-0.7291833981392413
0.7129004545552096,-0.8539805098824582
0.941852202304941,0.21007299775796795
0.7197073828394707,-0.9248145458582846
1.0424897121222285,0.6984521797707226
0.9571442296538754,0.24303575038027292
0.8938351185719495,-0.2180312674981788
0.8663495679564867,-0.33983826512050386
1.099398883091915,0.8299648507463493
0.9137791926483746,-0.21847710936418097
0.8924882932320242,-0.3516756127086822
1.0117230228187613,0.3621821963480665
1.168464293881739,1.0139394441573573
0.7624305254894331,-1.0698756971665964
0.8288522248353796,-0.7414104228795093
0.818166609006544,-0.809683453478854
0.9357948563858721,-0.22499061480405558
1.0065392106756126,0.09881833475087182
0.8677679041764769,-0.6129122934912127
0.959496755738928,-0.09136589135115958
0.9105346495209524,-0.4237652850626805
0.9533812089195406,-0.1539851534361294
1.0135741625189825,0.02983654079983533
