PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
-3.0554409935748392,-1.8090205133315764,0.28204400064477986,0.026463556911860593,0.08645020867705598,1.3547006741373893
-3.905348371328387,1.5660573948926608,1.149079152222065,-0.4477719033507706,0.3267957996872591,-1.0572130849145491
-2.6565206727288646,-3.2122966985213077,0.20739683875450785,-1.2751406838099104,-1.0922697878406076,-0.7270678722082743
-2.702501036941428,-1.5611885495006719,0.839634459526134,0.6593811726730946,1.0995724453907763,0.9825198778802087
-3.4515426059187346,0.751090886378189,2.03375957510862,-0.16800265130161082,-0.6930821287483393,0.17584708370310997
-2.3572409642585574,-3.2113528477575777,-1.6286895618225048,-1.3025653130424601,-0.18859751390813032,-0.5493036042482439
-2.233797882481119,-2.678921521153671,1.912512239640343,-0.6430876420411156,0.20369375684670793,0.23776193361733358
-3.15487481685434,0.0652785410403639,0.42796093126745766,0.37629259384941505,-0.8911937506157338,1.7183389203848236
-3.441564304332793,1.193544734970812,-0.5604205618101384,0.2494765561352136,-0.7136525396880121,1.0556449234634906
-3.563809694150595,2.3411581649908952,0.5289213772560155,0.16413278458309882,0.8663304531108929,-1.2173491167395891
-2.80293406091974,0.4852044777080549,1.763224863911785,-1.2616924237669689,-0.4878507476998575,-1.4296823761247224
-2.0649733518343303,-2.30149241127956,0.5057711326909035,1.3937629976101171,0.8772741098048824,0.009757391655868138
-2.967632571068547,0.22406193192593946,-0.16656780856853187,-0.22340804037213025,-0.5801385250939554,-1.573338624429841
-2.821570341653704,0.11591802079689341,-1.540969327511618,1.3190538644270304,-0.07619148183363342,1.0019912786748733
-2.3358304880710836,0.607509110806728,1.521652266581119,-0.8618935377868983,0.7853038802873756,1.5215522970154798
-2.4392789361293272,-1.128190936307244,-0.8278041162765164,1.3723780388270461,0.31339558501279813,-0.9641773453153576
-2.629722493194952,0.5754749455357906,-0.9110352344973733,-0.8189022507722354,-0.6682062680722177,0.30803723586180043
-2.643480302685572,1.1594731972786527,-0.052735362653598725,-0.6221894499165077,-0.09431907466905781,1.0480985473789812
-1.6617879777724462,-2.0281534030455086,0.2821628702576966,-1.6480430347277883,-1.1242071126950983,0.11417364458266582
-1.6620316153770283,-1.692152232484495,-1.0519441481582839,0.2193850425045462,1.2415689496932865,-0.8478387867929608
-1.6569315576045418,-2.2738566589205824,1.061698810074822,1.3781763314477415,-0.7574044804394048,0.3282179379240608
-1.715510078488299,-0.27207009705879726,0.6195577190297067,-0.7329771273175262,0.6656229558934249,0.7042918438231667
-1.7065787736576787,-0.920249623373153,-0.6313250687948082,-2.7090121607403796,-0.8470508478404243,0.49552328728766504
-2.10898189753696,1.0430499315037902,1.2183315646032236,-1.2426280097729514,-1.1186576449984582,0.7858680388775239
-1.9733444004073588,0.3233465915860325,-0.5979690693642751,0.8332945492875331,0.9514870266303327,-1.260331119617369
-1.3902138724130821,-2.2257804075461656,-2.02175110441545,0.9403171873948377,-0.3687251701047423,-0.09339689927995207
-1.8425882652557732,1.1791494587019533,-0.2697783857300718,-0.3361855937351033,1.653582087632403,-1.1251052177019718
-0.9810343665648547,-1.7993689906991546,1.1717161678739623,0.398526933943446,1.0324148068197303,-0.17741350556628604
-1.947381486598805,1.3893682640663787,0.29085221079520457,1.853096445301702,0.7769061011149659,-0.9912600588809313
-1.5850242534113663,0.15985084582480538,0.8972396782873104,1.9544443355185843,0.5551442334644415,0.6251285438074928
-1.116952787516926,-1.746776004395592,-2.148955532587941,0.7576784132921711,0.49468329313393167,-0.5504853569513054
-1.5792255301173606,1.130163005234331,0.7587695184612119,-0.7865514237295689,0.251183269162609,0.7470494359500562
-1.282717898569869,0.7321448004709571,-1.099415193737839,-1.9992417543837047,0.9452226452083667,0.16301758283016918
-1.5338894191254415,1.1775905700823222,-0.08024141931603293,1.9245980494632242,-0.3179067654835151,1.0213063352608356
-2.1681724569126444,2.304502454112713,-1.2658501037526118,0.7782219448370311,-1.4182930145614585,-0.061772198875529025
-1.5633933572660756,0.9445881267918915,-1.7593156697186334,0.41694809122397286,-0.13116786402370884,-0.8399686774643896
-0.8083384727880166,-1.3845680220664422,-0.10752317960130636,-0.1384478941771944,-1.921812715663865,1.0614160482187434
-1.3293810466837672,1.2558747097767275,0.12158359722932412,-0.8584244730691204,-1.226455058144682,-1.1373166423370684
-0.6001435016986476,-0.9695834777078376,-1.3188462844639919,-0.03953046622941733,0.7050556876542866,-1.0984359046912262
-0.49653279221017566,-0.9656602876811498,-0.711125060069331,-1.0333090434395105,0.6755373138524989,-0.3944216701000687
-0.8001315116638981,0.31934421737946217,-0.5522010272604044,0.6944522009418617,0.11407198995564369,0.6176316374878487
0.2821754321016886,-3.081748595880939,1.4691085139321707,0.6984425779028565,-0.3016837539297217,-0.14175614384637897
-0.10576036865604017,-0.8803267227465872,0.12951901258766438,0.32196464673800623,1.944982267351679,-0.2797293880666045
-0.2744522223105019,-0.8613760781872963,0.2799149561295186,0.3423737027030485,-0.7091797179238346,-0.24229536498230186
-0.8253267608169546,0.8815656101750291,1.2774948930757717,0.6664791579842254,-1.5959407095331464,-0.15279986862055694
-0.07161522621746191,-1.0162192257413332,0.040938310167361124,0.8443182722175195,-0.219248411995142,1.186594786399675
0.21492900971997717,-1.2179197345994233,-0.04309357944141324,-1.435158905847117,-0.2527460356387051,0.9341312177174401
-0.0938440834440819,-0.41361951486852494,-2.0028428334627786,-0.2140687973491858,0.8580516901412655,-0.6146557578927427
-0.17425372910195697,-0.8969095858331337,-0.3580695309364164,1.6094469101249573,-0.611452117236151,0.16295235898749136
-0.9876355877676597,2.5892634636264296,-0.7522958748470885,0.38158961879734604,0.11150867831134331,-1.067277611857208
-0.27174674988432446,0.5876328384630303,0.01487843160109354,0.16114085703221373,-0.9130393782093079,-0.6979090300648085
0.42347194397921056,-0.6666203651043393,1.0309971039922912,-0.45612676780590505,-0.1412874762287221,-0.34612838008025926
0.6361183851776973,-1.7028491997326427,1.0406253012216538,0.4854573381152136,-0.2756269163592932,0.03234058011833325
-0.0518689475281467,2.045592310451143,0.031858368811313105,-0.5304000220066388,1.2649682408384688,1.9188010450419268
0.5241048719857753,-0.6896356668335639,-1.4205318495350876,0.04670648967200089,0.6687787296921864,1.9198233593532774
1.1015577903029155,-1.9175700869099086,0.3543984336063058,-0.9010367613091681,1.465632660279,-0.9807284740714164
0.4441751211203868,0.8923619220510441,0.65407705383974,-0.002785147262683163,1.8975602227298216,0.6352423855232051
0.9357312382626611,-1.8588568306350888,-1.1472074709792486,0.7168184309661227,0.5225195539684975,1.4336258848023908
1.117394322875944,-1.6960724008132855,-2.341125663292662,-1.637162044307152,0.6400722491248938,-0.22764735294784647
0.866035734599724,-0.9774895040838252,-0.19865184252352644,1.2443657150542018,0.6070438316249911,-0.6191472230409774
0.5421480831549266,1.2598782163067306,0.7279366664102392,0.13739066251204682,-0.18341761485484784,-0.4507619104043702
0.13759432951939343,3.3249248726122804,-0.8800575812542186,-1.1236243887679693,1.0955622528765858,0.2141194011414097
0.9788740600463335,-0.33994597142060146,-1.6246393857195545,0.3369559406436997,0.6698503117403565,0.7945671321782145
0.4763625160008441,3.0180453636092706,1.15263800426889,-0.8556065504036247,0.7509997960836854,-0.37565779237232605
1.6588707819831128,-1.4820819307957656,2.2594259716348652,-0.6255445907244287,0.38695333371059065,-0.3970500256163056
1.5405932987060602,-1.859919146424424,0.028232460059760937,0.1357065770691066,-0.7154153245267609,-0.7672768960939592
0.8419821570226973,1.108905736377904,-0.6788652630277495,0.8404306589866873,0.9353605035629085,-0.19217876269216946
0.3690363032384932,2.675180947075514,0.6825276913095633,1.165010334692334,-0.9311360394888449,-1.6365989249489417
1.2864512746539993,0.47278198686036865,2.204942174859648,0.9689780151985583,-0.5967155046322918,0.11025852685799992
1.0695925929390642,1.4769615472821034,0.8750976607836579,0.33140081675966326,0.6624465127284843,0.49936790331395714
2.0959712762179166,-1.6396818892352896,1.55849123880501,-0.7261295820061572,0.5033115857979766,-0.7060559214813493
1.8400197789775907,-0.19382532798830443,0.6696757558817884,-0.14276866470032873,1.2871594645022182,-0.21570316036563167
0.5948173621410876,3.130778515596937,-1.3611368733907583,0.04455569403873441,-0.599734478207809,0.7922360056790609
1.732857238997413,-2.043157775024541,-1.6699206252165506,-0.34746588011155477,-2.7699213733569117,-1.3480498400641086
0.7162504796220747,2.7956690236215898,-2.0151556973973803,0.9739736404540454,-0.6914853302482179,-0.34572834588551893
1.7316446327072001,0.9337605277008943,1.6074452894292672,-0.23830410872679025,-0.7630170887091086,0.23068481162939722
1.7190458266921114,1.5998258129062237,1.406908748850673,-1.196574265158705,-0.6890096539363615,0.41307769777284725
2.5750665189587174,-1.6704789575384915,-0.9561659642533847,-1.9204491555363947,-0.36970748185467694,0.7089656909908781
2.3527646096995314,-0.5642931665455976,0.23478978965834757,-1.176982049567185,1.2606556629939185,-0.8036394347461655
1.8768630399807642,1.3001486409861247,0.6042671645624392,-0.6428421677315022,-0.9522273620180318,1.494678725294639
1.9547060084791952,-0.25821257440043355,-0.9908982632754892,0.008470108995917994,-0.7682475932268146,-1.893886793282579
1.2149376567192074,3.193755445274262,-1.8331400819970338,-0.6147706436634752,0.2900110735870635,-0.17609547993645605
1.753139714603639,2.198784300134438,0.4744852754156948,2.3808732301795086,0.8405443132518753,0.05636945650670802
2.8886326532984135,-1.9957408447560534,0.028326856134486707,1.6616953004971546,-0.8203350611456042,-0.16651248322561443
2.162549705564458,1.7418231170651817,0.4038913158433872,-0.8100604133341431,-0.18690378842722982,-1.6235752976001845
2.1804891943301263,1.6964689541781193,0.7576782978816237,-0.4882625548685026,-0.1643160484338039,0.5854164263418904
2.9219937734659194,-0.6063569984203031,-0.9736163536901165,-1.1003679444514711,0.941821413834922,0.7522244062801504
2.0582648572633344,1.1682875407655,-1.3522525560348617,1.0655653955928563,-1.4108948747550771,1.6655542754419344
2.1141556854215158,3.1412198365862194,2.0034865976689407,0.21918211018786596,-0.292623536045167,-0.004260774102808706
1.975329034522485,2.2374038938879726,-0.19015607549787028,0.11061078157702614,-1.8180690625951255,-1.0074292347066938
3.3723324289676513,-1.7559357917421514,1.1905117939407026,0.3605505682433243,-0.38872427973696366,-0.983704312210916
2.9988560840849403,-0.527291008271413,-0.786813697249015,0.8505166251568054,-0.7026243862334606,-0.8624098026049829
2.8733359130520055,1.5535008825099776,-0.5373758042778889,-0.9113527400574912,0.6005011757171762,0.7461222315027662
3.3387159948210074,0.09784306173583554,1.4858442005392956,-0.9510448149878709,0.4267767047616267,-0.8893942349295686
3.37262894686304,-0.8605361861197314,0.905436259730071,0.1068028884208747,-1.2699330327848621,0.7716801341861129
3.7182128186006036,-1.4260400826941817,0.020449810290635053,-0.06878266575548146,-0.0817717989012516,-0.051947817399339485
2.6112133082038347,2.3361812012555743,-2.024770230757136,-1.3759420309244454,0.007076531888468503,0.2590292532218838
3.8067314838428956,-0.8460938621417612,0.3487151357186525,0.5034784526020165,1.888319851179838,0.6396790113358523
3.792841554691626,-0.9553773945728962,0.5566286270826076,1.6319946550047013,0.7969516154277728,-0.06989484564054273
3.8032880553138493,-1.419424848059719,-0.662265821772832,0.5792912705540768,-1.0430991034431323,1.3983475405782397
